annee;etab_uai;etab_nom;tc;tf;nm;fl;app;int;amg;aut;region;departement;commune;fiche;dataviz;etab_url;etab_gps;nmc;gta;gti;etablissement_id_paysage;composante_id_paysage;rnd;code_formation
2024;0651107A;UFA de Tarbes Adriana (65);Publics;BTS - BTSA - BTSM;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie - en apprentissage;BTSA - Technico-commercial - Spécialité univers jardins et animaux de compagnie;Formations en apprentissage;;Enseignement en présentiel;;Occitanie;Hautes-Pyrénées;Ibos;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45075;;https://cfa-cfppa65.fr/;43.2397, 0.03974;TC-UJAC-App;45075;45075;;;3171;661005
2024;0333632U;Institut Catholique de Toulouse - Site de Bordeaux (33);Privés sous contrat;Licence;Licence - Sciences de l'éducation et de la formation;L1 - Sciences de l'éducation et de la formation;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Bordeaux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45078;;https://www.ict-toulouse.fr/;44.8153, -0.55509;L1-SEF;45078;36284;;;14343;2092
2024;0130038W;Lycée Marseilleveyre (Marseille  8e  Arrondissement - 13);Publics;Formations préparatoires à l'enseignement supérieur;Classe préparatoire aux études supérieures - Cinéma audiovisuel - parcours scientifique;Classe préparatoire aux études supérieures - Cinéma audiovisuel;;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45079;;https://www.lyc-marseilleveyre.ac-aix-marseille.fr/spip/;43.2406, 5.37807;CLPES-CA;45079;45079;;;15224;1
2024;0333485J;Ecole Supérieure des Professions Immobilières - ESPI Bordeaux (33);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Professions immobilières - en apprentissage;BTS - Professions immobilières;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;;Nouvelle-Aquitaine;Gironde;Bordeaux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45083;;https://groupe-espi.fr/;44.83333, -0.56667;BTS-PI-App;45083;45083;;;22561;1442
2024;0371713L;Groupe IMT - EFIIP CFA - TOURS (37);Privés hors contrat;BTS - BTSA - BTSM;BTS - Production - Biotechnologies - en apprentissage;BTS - Biotechnologies;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45086;;https://www.groupe-imt.com/;47.36324, 0.68027;BTS-Biotech-App;45086;45086;;;13979;1470
2024;0756074V;Of-Cfa Elysées Apprentissage (Paris  8e  Arrondissement - 75);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Banque  - en apprentissage;BTS - Banque;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Paris;Paris;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45089;;https://www.elysees-apprentissage.fr/;48.87332, 2.31192;BTS-Ban/App;45089;45089;;;29749;11438
2024;0870056N;Lycée Turgot (Limoges - 87);Publics;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;BTS - Conseil et commercialisation de solutions techniques;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Haute-Vienne;Limoges;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45097;;http://www.lyc-turgot.ac-limoges.fr;45.8286, 1.2492;BTS-CCST-App;45097;45097;9lmMd;;20913;11429
2024;0597229M;Organisme de formation-Centre de Formation d'apprentis Carrière et Conseil Enaco (Formation à distance) de ROUBAIX (59);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Professions immobilières - en apprentissage - Entièrement en distanciel;BTS - Professions immobilières;Formations en apprentissage;;Enseignement entièrement à distance,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Hauts-de-France;Nord;Roubaix;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45098;;https://www.enaco.fr;50.7, 3.16667;BTS-PI-App;45098;45098;;;29368;1442
2024;0542408Z;Lycée Charles De Foucauld (Nancy - 54);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Meurthe-et-Moselle;Nancy;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45103;;https://www.cdfnancy.fr;48.6921, 6.18442;BTS-CIEL-IR-App;45103;45103;;;29814;11436
2024;0570030Y;Lycée Blaise Pascal (Forbach - 57);Publics;BTS - BTSA - BTSM;BTS - Services - Comptabilité et gestion - en apprentissage;BTS - Comptabilité et gestion;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Moselle;Forbach;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45104;;https://lyc-pascal-forbach.monbureaunumerique.fr;49.17805, 6.89451;BTS-CG-App;45104;45104;;;1996;1486
2024;0592965C;Lycée Polyvalent privé EIC Industriel et Commercial (Tourcoing - 59);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Banque  - en apprentissage;BTS - Banque;Formations en apprentissage;;Enseignement en présentiel;;Hauts-de-France;Nord;Tourcoing;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45109;;http://eicsup.eic-tourcoing.fr/;50.7207, 3.14982;BTS-Ban/App;45109;45109;;;24448;11438
2024;0632075N;Alternance Auvergne GROUPE ALTERNANCE Clermont-Ferrand (63);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Comptabilité et gestion - en apprentissage;BTS - Comptabilité et gestion;Formations en apprentissage;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Puy-de-Dôme;Clermont-Ferrand;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45111;;https://www.groupe-alternance.com/ecoles/clermont-ferrand/lecole-de-clermont-ferrand/;45.7787, 3.12442;BTS-CG-App;45111;45111;;;11126;1486
2024;0573801X;IMC - European Business School (ARTEMYS) - Site de Forbach (57);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Gestion de la PME - en apprentissage;BTS - Gestion de la PME;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Moselle;Forbach;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45114;;https://www.imc-artemys.com/;49.18333, 6.9;BTS-GPME-App;45114;45114;;;17838;11421
2024;0170060Y;Lycée Bernard Palissy (Saintes - 17);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Production et réparation de produits électroniques - en apprentissage;CS - Production et réparation de produits électroniques;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Charente-Maritime;Saintes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45115;;http://www.palissy.fr;45.7355, -0.61499;CS-PRPE/App;45115;45115;;;7112;491022
2024;0673228V;Groupe Conseil Assurances formation (Strasbourg - 67);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Professions immobilières - en apprentissage;BTS - Professions immobilières;Formations en apprentissage;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Grand Est;Bas-Rhin;Strasbourg;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45119;;https://www.suptertiaire-immobilier.fr/nos-campus/ecole-dimmobilier-strasbourg/;48.5868, 7.74131;BTS-PI-App;45119;45119;;;14878;1442
2024;0590065A;Lycée Elisa LEMONNIER (Douai - 59);Publics;BTS - BTSA - BTSM;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;BTS - Service et prestation des secteurs sanitaire et social;Formations en apprentissage;;Enseignement en présentiel;;Hauts-de-France;Nord;Douai;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45121;;http://lycee-elisalemonnier.fr/;50.3764, 3.06851;BTS-SP3S-App;45121;45121;NLHLG;;1427;1367
2024;0542572C;Mentor Institut - Site de Nancy (54);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Professions immobilières - en apprentissage;BTS - Professions immobilières;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Meurthe-et-Moselle;Nancy;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45131;;https://www.mentorinstitut.com/;48.68333, 6.2;BTS-PI-App;45131;45131;;;26362;1442
2024;0261509Z;IFC VALENCE (26);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Commerce International - en apprentissage;BTS - Commerce International;Formations en apprentissage;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Drôme;Valence;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45142;;http://www.formations-valence.ifc.fr/;44.9219, 4.93056;BTS-CI-App;45142;45142;;;14953;11427
2024;0261462Y;INFREP MONTELIMAR (26);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Support à l'action managériale - en apprentissage;BTS - Support à l'action managériale;Formations en apprentissage;;Enseignement partiellement à distance;;Auvergne-Rhône-Alpes;Drôme;Montélimar;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45145;;https://www.infrep.org/agences/montelimar-2/;44.5569, 4.7495;BTS-SAM-App;45145;45145;;;11355;11420
2024;0261462Y;INFREP MONTELIMAR (26);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Professions immobilières - en apprentissage;BTS - Professions immobilières;Formations en apprentissage;;Enseignement partiellement à distance;;Auvergne-Rhône-Alpes;Drôme;Montélimar;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45148;;https://www.infrep.org/agences/montelimar-2/;44.5569, 4.7495;BTS-PI-App;45148;45148;;;29179;1442
2024;0342092P;Diderot Education Montpellier (Cours Diderot - EDNH - EGPN) (34);Privés hors contrat;BTS - BTSA - BTSM;BTS - Agricole - Gestion et protection de la nature - en apprentissage;BTSA - Gestion et protection de la nature;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;;Occitanie;Hérault;Montpellier;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45149;;https://www.coursdiderot.fr/;43.6, 3.88333;BTSA-GPN-App;45149;45149;;;29356;1663
2024;0542389D;Centre de Formation des Métiers de l'Industrie Hôtelière - CFMIH 54 (Nancy - 54);Privés sous contrat;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Sommellerie - en apprentissage;CS - Sommellerie;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Meurthe-et-Moselle;Nancy;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45161;;https://cfmih54.fr;48.69689, 6.19458;CS-Som/App;45161;45161;;;27423;491024
2024;0360505D;Lycée Saint Cyr (Issoudun - 36);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;BTS - Négociation et digitalisation de la Relation Client;Formations en apprentissage;;Enseignement en présentiel;;Centre-Val de Loire;Indre;Issoudun;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45162;;https://www.ecolesaintcyr.fr;46.9516, 1.99592;BTS-NDRC-App;45162;45162;;;23857;11418
2024;0133878V;DIDEROT EDUCATION AIX (Cours Diderot EDNH-EGPN) (Aix-en-Provence - 13);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Communication - en apprentissage;BTS - Communication;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Aix-en-Provence;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45164;;https://www.coursdiderot.fr/;43.5297, 5.44743;BTS-Comm.-App;45164;45164;;;27671;1447
2024;0371384D;Ecole Sup. Tourangelle de TOURS (37);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Gestion de la PME - en apprentissage;BTS - Gestion de la PME;Formations en apprentissage;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45169;;https://need-tours.com/;47.3878, 0.68613;BTS-GPME-App;45169;45169;;;24472;11421
2024;0752068R;CFA CIFCA COMMERCES DE L''ALIMENTATION (Paris 18e  Arrondissement - 75);Privés sous contrat;BTS - BTSA - BTSM;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;BTSA - Technico-commercial - Spécialité alimentation et boisson;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Paris;Paris;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45191;;http://www.cifca.fr;48.8946, 2.36355;TC-AB-App;45191;45191;;;23924;661004
2024;0100025Y;Lycée Les Lombards (Troyes - 10);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Aube;Troyes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45193;;https://lyc-les-lombards.monbureaunumerique.fr;48.2728, 4.07424;BTS-CIEL-EC-App;45193;45193;;;17011;11437
2024;0512186Z;Centre de formation par apprentissage SAS Promotrans (Reims - 51);Privés hors contrat;Formations professionnelles;Formation professionnelle - Titre professionnel Gestionnaire des opérations de transport routier de marchandises (Bac +2) - en apprentissage;FP - Titre professionnel Gestionnaire des opérations de transport routier de marchandises (Bac +2);Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Marne;Reims;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45194;;http://www.promotrans.fr;49.25, 4.03333;TP-GOTRM-App;45194;45194;;;13066;691041
2024;0062173E;Etablissement technique privé Campus international Riera (Nice - 06);Privés hors contrat;BTS - BTSA - BTSM;BTS - Services - Commerce International - en apprentissage;BTS - Commerce International;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Nice;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45198;;https://www.campusinternationalriera.com/;43.70265, 7.26532;BTS-CI-App;45198;45198;;;27900;11427
2024;0597322N;Organisme de formation-Centre de formation d'apprentis Campus Dalkia de LOMME (Lille - 59);Privés hors contrat;BTS - BTSA - BTSM;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;BTS - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques;Formations en apprentissage;;Enseignement partiellement à distance;;Hauts-de-France;Nord;Lille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45202;;https://www.dalkia.fr/rh/centre-formation-energie-renouvelable/;50.653, 2.98362;BTS-MS-Opt.B-App;45202;45202;;;19708;1389
2024;9741677E;Organisme de formation-Centre de formation d'apprentis Tétranergy  Saint Pierre (974);Privés hors contrat;Formations professionnelles;Formation professionnelle - Titre professionnel - Assistant commercial (Bac +2) - en apprentissage;FP - Titre professionnel - Assistant commercial (Bac +2);Formations en apprentissage;;Enseignement en présentiel;;La Réunion;La Réunion;Saint-Pierre;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45218;;https://tetranergy.com/;-21.3236, 55.47919;TP-AC-App;45218;45218;;;26929;691102
